"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_1_URL";"photo_2";"photo_2_URL";"photo_3";"photo_3_URL";"photo_4";"photo_4_URL";"photo_5";"photo_5_URL";"photo_6";"photo_6_URL";"photo_6_002";"photo_6_002_URL";"photo_6_001";"photo_6_001_URL";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"Scan_Y_N";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_1_URL";"Photo_2";"Photo_2_URL";"Photo_3";"Photo_3_URL";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"Photo_4_URL";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Photo_5_URL";"Fragmentation_Pattern";"Photo_6";"Photo_6_URL";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-07-20T14:38:35.359-05:00";"2023-07-20T14:49:55.561-05:00";"2023-07-20";"Brendan Barrett";"T14";"";"";"";"";"";"1689881972608.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Ffa894bf4-3856-4453-826b-9a273d4a5af6%2F1689881972608.jpg";"1689881980963.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Ffa894bf4-3856-4453-826b-9a273d4a5af6%2F1689881980963.jpg";"1689881998939.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Ffa894bf4-3856-4453-826b-9a273d4a5af6%2F1689881998939.jpg";"1689882013102.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Ffa894bf4-3856-4453-826b-9a273d4a5af6%2F1689882013102.jpg";"1689882026329.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Ffa894bf4-3856-4453-826b-9a273d4a5af6%2F1689882026329.jpg";"";"";"1689882094456.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Ffa894bf4-3856-4453-826b-9a273d4a5af6%2F1689882094456.jpg";"1689882106525.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Ffa894bf4-3856-4453-826b-9a273d4a5af6%2F1689882106525.jpg";"stone";"1";"0";"stone";"1";"0";"refit";"1170.0";"127";"79";"119";"117";"102";"73";"100";"112";"64";"almendra coconuts";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"3";"1.5";"5.0";"150.0";"65.0";"100.0";"no";"0";"1";"forest";"0";"0";"0";"0";"1";"";"";"Weathered, maybe no recent activity ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"266086017";"fa894bf4-3856-4453-826b-9a273d4a5af6";"2023-09-04T10:40:55";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"502"
"2023-07-20T14:53:07.852-05:00";"2023-07-20T15:00:50.034-05:00";"2023-07-20";"Brendan Barrett";"T15";"7.2684623 -81.8194151 1.09185791015625 5.131";"7.2684623";"-81.8194151";"1.09185791015625";"5.131";"1689882850158.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F81597c39-5f5d-4de6-866e-d6ec57ca4c08%2F1689882850158.jpg";"1689882863129.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F81597c39-5f5d-4de6-866e-d6ec57ca4c08%2F1689882863129.jpg";"1689882873231.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F81597c39-5f5d-4de6-866e-d6ec57ca4c08%2F1689882873231.jpg";"1689882887048.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F81597c39-5f5d-4de6-866e-d6ec57ca4c08%2F1689882887048.jpg";"1689882908707.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F81597c39-5f5d-4de6-866e-d6ec57ca4c08%2F1689882908707.jpg";"1689882922807.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F81597c39-5f5d-4de6-866e-d6ec57ca4c08%2F1689882922807.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"refit";"1620.0";"158";"90";"150";"158";"132";"95";"128";"95";"57";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1.1";"";"0.0";"24.0";"186.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"";"";"Use wear on hammer (discoloration; sandstone); use wear on anvil (lighter color)";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"266086044";"81597c39-5f5d-4de6-866e-d6ec57ca4c08";"2023-09-04T10:41:02";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"503"
"2023-07-20T15:01:59.516-05:00";"2023-07-20T15:08:14.611-05:00";"2023-07-20";"Brendan Barrett";"T16";"7.2683477 -81.8193477 37.42236328125 3.9";"7.2683477";"-81.8193477";"37.42236328125";"3.9";"1689883403017.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F932d7302-e8a7-4425-aec2-af0b62075f00%2F1689883403017.jpg";"1689883418562.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F932d7302-e8a7-4425-aec2-af0b62075f00%2F1689883418562.jpg";"1689883431525.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F932d7302-e8a7-4425-aec2-af0b62075f00%2F1689883431525.jpg";"1689883448319.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F932d7302-e8a7-4425-aec2-af0b62075f00%2F1689883448319.jpg";"1689883457864.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F932d7302-e8a7-4425-aec2-af0b62075f00%2F1689883457864.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"600.0";"106";"85";"106";"79";"97";"67";"101";"82";"57";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"14.5";"15.3";"15.0";"9.0";"35.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"266086095";"932d7302-e8a7-4425-aec2-af0b62075f00";"2023-09-04T10:41:11";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"504"
"2023-07-20T15:23:35.299-05:00";"2023-07-20T15:28:09.680-05:00";"2023-07-20";"Brendan Barrett";"T18";"7.2682628 -81.8190798 35.13348388671875 3.9";"7.2682628";"-81.8190798";"35.13348388671875";"3.9";"1689884653965.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc4a87a28-9b92-4047-8260-f68afd789fdd%2F1689884653965.jpg";"1689884669548.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc4a87a28-9b92-4047-8260-f68afd789fdd%2F1689884669548.jpg";"1689884678933.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc4a87a28-9b92-4047-8260-f68afd789fdd%2F1689884678933.jpg";"1689884692508.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc4a87a28-9b92-4047-8260-f68afd789fdd%2F1689884692508.jpg";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"100.0";"46";"30";"45";"40";"42";"24";"39";"40";"26";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"2";"2.1";"1.3";"120.0";"80.0";"0.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"266086151";"c4a87a28-9b92-4047-8260-f68afd789fdd";"2023-09-04T10:41:19";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"505"
"2023-07-20T15:45:42.074-05:00";"2023-07-20T16:39:50.456-05:00";"2023-07-20";"Brendan Barrett";"Cebus-06";"7.2696554 -81.820256 19.80401611328125 3.938";"7.2696554";"-81.820256";"19.80401611328125";"3.938";"1689885983777.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc61a5599-402e-4f5c-a480-abe8b2675c61%2F1689885983777.jpg";"1689886116905.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc61a5599-402e-4f5c-a480-abe8b2675c61%2F1689886116905.jpg";"1689886126627.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc61a5599-402e-4f5c-a480-abe8b2675c61%2F1689886126627.jpg";"1689886140123.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc61a5599-402e-4f5c-a480-abe8b2675c61%2F1689886140123.jpg";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"80";"54";"79";"82";"70";"66";"57";"49";"32";"almendra coconuts hermit_crabs";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"3.7";"9.8";"205.0";"";"175.0";"yes";"1";"0";"forest";"0";"0";"0";"0";"1";"";"";"Same hammer as Jan 23";"yes";"Cebus-06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"266086200";"c61a5599-402e-4f5c-a480-abe8b2675c61";"2023-09-04T10:41:30";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"506"
"2023-07-20T15:57:28.424-05:00";"2023-07-20T16:03:52.849-05:00";"2023-07-20";"Brendan Barrett";"T19";"7.271004 -81.8209844 25.67181396484375 3.9";"7.271004";"-81.8209844";"25.67181396484375";"3.9";"1689886708409.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F700727d9-411e-4209-b2cd-8f2ff77a309b%2F1689886708409.jpg";"1689886719044.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F700727d9-411e-4209-b2cd-8f2ff77a309b%2F1689886719044.jpg";"1689886732211.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F700727d9-411e-4209-b2cd-8f2ff77a309b%2F1689886732211.jpg";"1689886759818.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F700727d9-411e-4209-b2cd-8f2ff77a309b%2F1689886759818.jpg";"1689886774297.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F700727d9-411e-4209-b2cd-8f2ff77a309b%2F1689886774297.jpg";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"0.0";"140";"80";"99";"117";"54";"45";"48";"38";"56";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"4.3";"2.85";"110.0";"75.0";"190.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"yes";"Cebus-04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"266086231";"700727d9-411e-4209-b2cd-8f2ff77a309b";"2023-09-04T10:41:34";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"507"
"2023-07-20T16:39:52.929-05:00";"2023-07-20T16:45:46.752-05:00";"2023-07-20";"Brendan Barrett";"T20";"7.2707268 -81.8210756 29.19989013671875 4.253";"7.2707268";"-81.8210756";"29.19989013671875";"4.253";"1689889267759.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F20925680-812e-41f3-b82b-2d788b2fdd8c%2F1689889267759.jpg";"1689889278802.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F20925680-812e-41f3-b82b-2d788b2fdd8c%2F1689889278802.jpg";"1689889316811.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F20925680-812e-41f3-b82b-2d788b2fdd8c%2F1689889316811.jpg";"1689889337131.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F20925680-812e-41f3-b82b-2d788b2fdd8c%2F1689889337131.jpg";"";"";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"incomplete_refit";"0.0";"75";"40";"74";"72";"55";"51";"48";"41";"37";"almendra halloween_crabs";"1";"0";"1";"0";"0";"0";"0";"0";"0";"2";"3";"0.9";"4.05";"220.0";"105.0";"0.0";"no";"0";"1";"in_tree stream_bank forest";"0";"1";"1";"0";"1";"";"";"Across from exp anv 1";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"266086263";"20925680-812e-41f3-b82b-2d788b2fdd8c";"2023-09-04T10:41:41";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"508"
"2023-09-11T14:10:18.214+02:00";"2023-09-11T14:23:14.939+02:00";"2023-09-11";"username not found";"T01_BBC_2018.03.25";"";"";"";"";"";"Screen Shot 2023-09-11 at 2.17.54 PM-14_18_9.png";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4be58399-d342-41af-84fe-6cf35fe7e276%2FScreen_Shot_2023-09-11_at_2.17.54_PM-14_18_9.png";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"2256";"155";"";"";"";"138";"";"";"";"79";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"";"manually entered from csv";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"268006916";"4be58399-d342-41af-84fe-6cf35fe7e276";"2023-09-11T12:23:16";"";"";"submitted_via_web";"";"v6hz4WkAKiXaA2epdtSPKF";"";"509"
"2023-09-11T14:23:15.110+02:00";"2023-09-11T14:25:50.118+02:00";"2023-09-11";"username not found";"T02_BBC_2018.03.25";"";"";"";"";"";"Screen Shot 2023-09-11 at 2.17.54 PM-14_23_49.png";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fadb39b39-608a-4c81-af5e-29f22e6aac9b%2FScreen_Shot_2023-09-11_at_2.17.54_PM-14_23_49.png";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1224";"145";"";"";"";"112";"";"";"";"63";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"undetermined";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"";"manually entered from csv";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"268008012";"adb39b39-608a-4c81-af5e-29f22e6aac9b";"2023-09-11T12:25:51";"";"";"submitted_via_web";"";"v6hz4WkAKiXaA2epdtSPKF";"";"510"
"2023-09-11T14:25:50.283+02:00";"2023-09-11T14:28:31.600+02:00";"2023-09-11";"username not found";"T03_BBC_2018.03.25";"";"";"";"";"";"Screen Shot 2023-09-11 at 2.17.54 PM-14_26_3.png";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F1325cae9-92b1-43a5-ae4b-6a7d33ffffbf%2FScreen_Shot_2023-09-11_at_2.17.54_PM-14_26_3.png";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"782";"116";"";"";"";"99";"";"";"";"67";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"";"manually entered from csv; cleaned anvil, no discernible percussion";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"268009051";"1325cae9-92b1-43a5-ae4b-6a7d33ffffbf";"2023-09-11T12:28:34";"";"";"submitted_via_web";"";"v6hz4WkAKiXaA2epdtSPKF";"";"511"
"2023-09-11T14:28:31.755+02:00";"2023-09-11T14:30:38.779+02:00";"2023-09-11";"username not found";"T04_BBC_2018.03.25";"";"";"";"";"";"Screen Shot 2023-09-11 at 2.17.54 PM-14_29_11.png";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc46816c5-1e4b-4522-abc3-b3dbacedd871%2FScreen_Shot_2023-09-11_at_2.17.54_PM-14_29_11.png";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"refit";"642";"104";"";"";"";"87";"";"";"";"61";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"";"entered manually from csv; interrupted?";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"268009973";"c46816c5-1e4b-4522-abc3-b3dbacedd871";"2023-09-11T12:30:40";"";"";"submitted_via_web";"";"v6hz4WkAKiXaA2epdtSPKF";"";"512"
"2023-09-11T14:30:38.944+02:00";"2023-09-11T14:43:40.879+02:00";"2023-09-11";"username not found";"T04_BBC_2018.03.26";"";"";"";"";"";"Screen Shot 2023-09-11 at 2.17.54 PM-14_33_43.png";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F804fa291-60eb-411a-bb82-a7e5566ba28e%2FScreen_Shot_2023-09-11_at_2.17.54_PM-14_33_43.png";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"899";"130";"";"";"";"96";"";"";"";"57";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"manually entered from csv";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"268015085";"804fa291-60eb-411a-bb82-a7e5566ba28e";"2023-09-11T12:43:42";"";"";"submitted_via_web";"";"v6hz4WkAKiXaA2epdtSPKF";"";"513"
